Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Altura (product.metafields.custom.height),Comprimento (product.metafields.custom.length),Largura (product.metafields.custom.width),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bra closure type (product.metafields.shopify.bra-closure-type),Bra coverage (product.metafields.shopify.bra-coverage),Bra features (product.metafields.shopify.bra-features),Bra strap type (product.metafields.shopify.bra-strap-type),Bra style (product.metafields.shopify.bra-style),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Cup size (product.metafields.shopify.cup-size),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Pants length type (product.metafields.shopify.pants-length-type),Shape (product.metafields.shopify.shape),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lixeira-inteligente-touchless-edicao-limitada,🗑️ Royal Bin™ NOIR 17L — Lixeira Inteligente Touchless (Edição Limitada),"<h3 data-start=""120"" data-end=""171""><strong data-start=""124"" data-end=""171"">Viva a experiência NOIR antes de todo mundo</strong></h3>
<p data-start=""173"" data-end=""325"">A <strong data-start=""175"" data-end=""194"">Royal Bin™ NOIR</strong> não foi criada apenas para armazenar lixo.<br data-start=""237"" data-end=""240"">Ela foi criada para eliminar o contato, o odor e a desordem — com elegância absoluta.</p>
<p data-start=""327"" data-end=""514"">Construída em <strong data-start=""341"" data-end=""365"">alumínio preto fosco</strong>, equipada com <strong data-start=""380"" data-end=""409"">sensores de alta precisão</strong> e um <strong data-start=""415"" data-end=""448"">sistema de selagem silenciosa</strong>, a NOIR transforma um gesto comum em uma experiência sofisticada.</p>
<p data-start=""516"" data-end=""602"">Cada curva é intencional.<br data-start=""541"" data-end=""544"">Cada movimento é suave.<br data-start=""567"" data-end=""570"">Cada detalhe transmite controle.</p>
<p data-start=""604"" data-end=""656"">Porque o nível mais alto de luxo… é a tranquilidade.</p>
<hr data-start=""658"" data-end=""661"">
<h2 data-start=""663"" data-end=""693""><strong data-start=""666"" data-end=""693"">Especificações Técnicas</strong></h2>
<div class=""TyagGW_tableContainer"">
<div class=""group TyagGW_tableWrapper flex flex-col-reverse w-fit"" tabindex=""-1"">
<table data-start=""695"" data-end=""978"" class=""w-fit min-w-(--thread-content-width)"">
<thead data-start=""695"" data-end=""722"">
<tr data-start=""695"" data-end=""722"">
<th data-start=""695"" data-end=""711"" data-col-size=""sm"" class="""">Especificação</th>
<th data-start=""711"" data-end=""722"" data-col-size=""sm"" class="""">Detalhe</th>
</tr>
</thead>
<tbody data-start=""733"" data-end=""978"">
<tr data-start=""733"" data-end=""761"">
<td data-start=""733"" data-end=""742"" data-col-size=""sm"">Modelo</td>
<td data-start=""742"" data-end=""761"" data-col-size=""sm"">Royal Bin™ NOIR</td>
</tr>
<tr data-start=""762"" data-end=""783"">
<td data-start=""762"" data-end=""768"" data-col-size=""sm"">Cor</td>
<td data-start=""768"" data-end=""783"" data-col-size=""sm"">Preto fosco</td>
</tr>
<tr data-start=""784"" data-end=""810"">
<td data-start=""784"" data-end=""797"" data-col-size=""sm"">Capacidade</td>
<td data-start=""797"" data-end=""810"" data-col-size=""sm"">17 Litros</td>
</tr>
<tr data-start=""811"" data-end=""826"">
<td data-start=""811"" data-end=""818"" data-col-size=""sm"">Peso</td>
<td data-start=""818"" data-end=""826"" data-col-size=""sm"">3 kg</td>
</tr>
<tr data-start=""827"" data-end=""856"">
<td data-start=""827"" data-end=""838"" data-col-size=""sm"">Material</td>
<td data-start=""838"" data-end=""856"" data-col-size=""sm"">ABS + Alumínio</td>
</tr>
<tr data-start=""857"" data-end=""891"">
<td data-start=""857"" data-end=""869"" data-col-size=""sm"">Dimensões</td>
<td data-start=""869"" data-end=""891"" data-col-size=""sm"">290 × 250 × 410 mm</td>
</tr>
<tr data-start=""892"" data-end=""920"">
<td data-start=""892"" data-end=""909"" data-col-size=""sm"">Tempo de carga</td>
<td data-start=""909"" data-end=""920"" data-col-size=""sm"">2 horas</td>
</tr>
<tr data-start=""921"" data-end=""948"">
<td data-start=""921"" data-end=""933"" data-col-size=""sm"">Autonomia</td>
<td data-start=""933"" data-end=""948"" data-col-size=""sm"">Até 60 dias</td>
</tr>
<tr data-start=""949"" data-end=""978"">
<td data-start=""949"" data-end=""970"" data-col-size=""sm"">Resistência à água</td>
<td data-start=""970"" data-end=""978"" data-col-size=""sm"">IPX3</td>
</tr>
</tbody>
</table>
</div>
</div>
<hr data-start=""980"" data-end=""983"">
<h2 data-start=""985"" data-end=""1026""><strong data-start=""988"" data-end=""1026"">Cuidados &amp; Uso (manutenção mínima)</strong></h2>
<p data-start=""1028"" data-end=""1086"">A Edição NOIR foi projetada para ser prática no dia a dia.</p>
<p data-start=""1088"" data-end=""1341"">• Limpe o exterior com pano macio e levemente úmido (sem produtos abrasivos).<br data-start=""1165"" data-end=""1168"">• Utilize refis compatíveis para vedação perfeita.<br data-start=""1218"" data-end=""1221"">• Mantenha os sensores livres de poeira para funcionamento impecável.<br data-start=""1290"" data-end=""1293"">• Recarregue quando o LED indicar bateria baixa.</p>
<p data-start=""1343"" data-end=""1384""><strong data-start=""1343"" data-end=""1384"">O verdadeiro luxo é não ter trabalho.</strong></p>
<hr data-start=""1386"" data-end=""1389"">
<h2 data-start=""1391"" data-end=""1416""><strong data-start=""1394"" data-end=""1416"">Garantia Vitalícia</strong></h2>
<p data-start=""1418"" data-end=""1505"">A <strong data-start=""1420"" data-end=""1439"">Royal Bin™ NOIR</strong> foi projetada para durar muitos anos — e você tem garantia disso.</p>
<p data-start=""1507"" data-end=""1617"">Em caso de qualquer falha funcional por defeito de fabricação, realizamos <strong data-start=""1581"" data-end=""1616"">reparo ou substituição gratuita</strong>.</p>
<p data-start=""1619"" data-end=""1656"">Você compra uma vez. Usa para sempre.</p>
<hr data-start=""1658"" data-end=""1661"">
<h2 data-start=""1663"" data-end=""1724""><strong data-start=""1666"" data-end=""1724"">O que torna a NOIR diferente de qualquer lixeira comum</strong></h2>
<h3 data-start=""1726"" data-end=""1758""><strong data-start=""1730"" data-end=""1758"">01 — Painel Touch Screen</strong></h3>
<p data-start=""1759"" data-end=""1859"">Com um simples toque, você sela, reinicia ou ativa a lixeira. Resposta imediata, precisa e elegante.</p>
<h3 data-start=""1861"" data-end=""1897""><strong data-start=""1865"" data-end=""1897"">02 — Sistema de Auto Selagem</strong></h3>
<p data-start=""1898"" data-end=""1969"">O saco é selado automaticamente, sem contato, sem cheiro e sem esforço.</p>
<h3 data-start=""1971"" data-end=""2012""><strong data-start=""1975"" data-end=""2012"">03 — Reposição Automática de Saco</strong></h3>
<p data-start=""2013"" data-end=""2104"">Terminou de selar? Um novo saco já é posicionado sozinho. Sempre pronta para o próximo uso.</p>
<h3 data-start=""2106"" data-end=""2151""><strong data-start=""2110"" data-end=""2151"">04 — Abertura por Sensor de Movimento</strong></h3>
<p data-start=""2152"" data-end=""2220"">Aproxime a mão, ela abre. Afaste-se, ela fecha em silêncio absoluto.</p>
<p data-start=""2222"" data-end=""2283"" data-is-last-node="""" data-is-only-node="""">Tecnologia que impressiona.<br data-start=""2249"" data-end=""2252"">Design que valoriza o ambiente.</p>",Nuvem Shop,Home & Garden > Household Supplies > Waste Containment > Trash Cans & Wastebaskets > Trash Cans,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,247.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-5_1.png?v=1770932091,1,"",false,Lixeira Inteligente Touchless (Edição Limitada),,,,,,,,,,,,,,black; branco,,,aluminio; plastico,,retangular,,,,,kg,,,active
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/MAIN_PRODUCT_IMAGE_4.png?v=1770932091,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-8.png?v=1770932092,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-29.png?v=1770932091,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-signature-17l-product-images-2025-05-15t225930933.png?v=1770932091,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-22_1.png?v=1770932091,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-22.png?v=1770932091,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-4_1.png?v=1770932091,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-26.png?v=1770932091,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Royal_Bin_Noir_Edition_30.png?v=1770932091,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-signature-17l-product-images-2025-08-03t205500072.png?v=1770932091,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-24.png?v=1770932091,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-4.png?v=1770932092,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lixeira-inteligente-touchless-edicao-limitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/royal-bin-noir-edition-5.png?v=1770932092,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climatizacao-potente-para-qualquer-ambiente-interno-ou-externo,Ventilador Shark FlexBreeze Pro Mist com Névoa | Uso Interno e Externo,"<h1 data-start=""306"" data-end=""355"">Ventilador Portátil Shark FlexBreeze Pro Mist</h1>
<p data-start=""356"" data-end=""428""><strong data-start=""356"" data-end=""428"">Uso Interno e Externo | Ventilação Potente com Nebulização Integrada</strong></p>
<p data-start=""430"" data-end=""690"">🔥 <strong data-start=""433"" data-end=""462"">Chega de calor excessivo.</strong><br data-start=""462"" data-end=""465"">O <strong data-start=""467"" data-end=""506"">Shark FlexBreeze Pro Mist (FA300EU)</strong> foi desenvolvido para oferecer <strong data-start=""538"" data-end=""567"">conforto térmico avançado</strong>, combinando ventilação de alto alcance com <strong data-start=""611"" data-end=""647"">sistema de nebulização integrado</strong>, ideal para ambientes internos e externos.</p>
<p data-start=""692"" data-end=""854"">Projetado com foco em desempenho, portabilidade e durabilidade, é a solução perfeita para quem busca <strong data-start=""793"" data-end=""833"">tecnologia, eficiência e praticidade</strong> em um único produto.</p>
<hr data-start=""856"" data-end=""859"">
<h2 data-start=""861"" data-end=""900"">🌬️ Desempenho e Sensação de Frescor</h2>
<p data-start=""901"" data-end=""1183"">Em testes realizados em ambiente controlado (30 °C, 50% de umidade relativa, a 2,7 m de distância), o sistema de nebulização MistPro, quando utilizado com água gelada (≤ 5 °C), apresentou <strong data-start=""1089"" data-end=""1133"">redução da sensação térmica de até 6 °C¹</strong>, podendo variar conforme as condições ambientais.</p>
<p data-start=""1185"" data-end=""1230"">O fluxo de ar alcança <strong data-start=""1207"" data-end=""1224"">até 20 metros</strong>, com:</p>
<ul data-start=""1231"" data-end=""1312"">
<li data-start=""1231"" data-end=""1265"">
<p data-start=""1233"" data-end=""1265""><strong data-start=""1233"" data-end=""1265"">Oscilação horizontal de 180°</strong></p>
</li>
<li data-start=""1266"" data-end=""1312"">
<p data-start=""1268"" data-end=""1312""><strong data-start=""1268"" data-end=""1312"">Inclinação vertical ajustável em até 55°</strong></p>
</li>
</ul>
<p data-start=""1314"" data-end=""1376"">Garantindo distribuição eficiente do ar em diferentes espaços.</p>
<hr data-start=""1378"" data-end=""1381"">
<h2 data-start=""1383"" data-end=""1411"">💡 Tecnologia SmartBreeze</h2>
<p data-start=""1412"" data-end=""1486"">O FlexBreeze Pro Mist oferece uma experiência de ventilação personalizada:</p>
<ul data-start=""1487"" data-end=""1596"">
<li data-start=""1487"" data-end=""1515"">
<p data-start=""1489"" data-end=""1515""><strong data-start=""1489"" data-end=""1515"">5 níveis de velocidade</strong></p>
</li>
<li data-start=""1516"" data-end=""1596"">
<p data-start=""1518"" data-end=""1596""><strong data-start=""1518"" data-end=""1541"">2 modos SmartBreeze</strong>, que simulam padrões naturais e intermitentes de brisa</p>
</li>
</ul>
<p data-start=""1598"" data-end=""1732"">Esses modos proporcionam maior conforto para uso contínuo em ambientes internos, mantendo um funcionamento <strong data-start=""1705"" data-end=""1731"">silencioso e agradável</strong>.</p>
<hr data-start=""1734"" data-end=""1737"">
<h2 data-start=""1739"" data-end=""1776"">🧊 Sistema de Nebulização Pro Mist</h2>
<p data-start=""1777"" data-end=""1910"">O <strong data-start=""1779"" data-end=""1831"">depósito MistPro integrado, portátil e removível</strong> permite nebulização sem a necessidade de mangueiras ou reservatórios externos.</p>
<ul data-start=""1912"" data-end=""2063"">
<li data-start=""1912"" data-end=""1940"">
<p data-start=""1914"" data-end=""1940""><strong data-start=""1914"" data-end=""1940"">3 modos de nebulização</strong></p>
</li>
<li data-start=""1941"" data-end=""2011"">
<p data-start=""1943"" data-end=""2011"">Até <strong data-start=""1947"" data-end=""1985"">60 minutos de nebulização contínua</strong> com um único reservatório</p>
</li>
<li data-start=""2012"" data-end=""2063"">
<p data-start=""2014"" data-end=""2063"">Névoa fina que <strong data-start=""2029"" data-end=""2063"">refresca sem molhar o ambiente</strong></p>
</li>
</ul>
<p data-start=""2065"" data-end=""2139"">Ideal para varandas, quintais, áreas gourmet, festas e ambientes externos.</p>
<hr data-start=""2141"" data-end=""2144"">
<h2 data-start=""2146"" data-end=""2195"">🏠 Uso Interno e Externo com Alta Durabilidade</h2>
<p data-start=""2196"" data-end=""2276"">Desenvolvido para resistir aos elementos, o Shark FlexBreeze Pro Mist conta com:</p>
<ul data-start=""2277"" data-end=""2382"">
<li data-start=""2277"" data-end=""2307"">
<p data-start=""2279"" data-end=""2307""><strong data-start=""2279"" data-end=""2307"">Design resistente à água</strong></p>
</li>
<li data-start=""2308"" data-end=""2382"">
<p data-start=""2310"" data-end=""2382""><strong data-start=""2310"" data-end=""2352"">Materiais com proteção contra raios UV</strong>, conforme a norma <strong data-start=""2371"" data-end=""2382"">UL746C³</strong></p>
</li>
</ul>
<p data-start=""2384"" data-end=""2546"">Perfeito para uso externo, faça sol ou chuva.<br data-start=""2429"" data-end=""2432"">Em ambientes internos, o funcionamento silencioso permite uso durante o sono, trabalho ou momentos de relaxamento.</p>
<hr data-start=""2548"" data-end=""2551"">
<h2 data-start=""2553"" data-end=""2585"">🔄 Design Portátil e Versátil</h2>
<p data-start=""2586"" data-end=""2635"">O ventilador pode ser utilizado em dois formatos:</p>
<ul data-start=""2636"" data-end=""2671"">
<li data-start=""2636"" data-end=""2652"">
<p data-start=""2638"" data-end=""2652""><strong data-start=""2638"" data-end=""2652"">Modo de pé</strong></p>
</li>
<li data-start=""2653"" data-end=""2671"">
<p data-start=""2655"" data-end=""2671""><strong data-start=""2655"" data-end=""2671"">Modo de mesa</strong></p>
</li>
</ul>
<p data-start=""2673"" data-end=""2755"">A troca entre os modos é simples e rápida, oferecendo máxima flexibilidade de uso.</p>
<hr data-start=""2757"" data-end=""2760"">
<h2 data-start=""2762"" data-end=""2791"">🔋 Autonomia e Alimentação</h2>
<ul data-start=""2792"" data-end=""2926"">
<li data-start=""2792"" data-end=""2852"">
<p data-start=""2794"" data-end=""2852""><strong data-start=""2794"" data-end=""2818"">Bateria recarregável</strong>, com duração de até <strong data-start=""2839"" data-end=""2852"">24 horas²</strong></p>
</li>
<li data-start=""2853"" data-end=""2893"">
<p data-start=""2855"" data-end=""2893""><strong data-start=""2855"" data-end=""2881"">Tempo de carregamento:</strong> 5 a 6 horas</p>
</li>
<li data-start=""2894"" data-end=""2926"">
<p data-start=""2896"" data-end=""2926""><strong data-start=""2896"" data-end=""2920"">Cabo de alimentação:</strong> 1,9 m</p>
</li>
</ul>
<hr data-start=""2928"" data-end=""2931"">
<h2 data-start=""2933"" data-end=""2962"">📊 Especificações Técnicas</h2>
<ul data-start=""2963"" data-end=""3383"">
<li data-start=""2963"" data-end=""2981"">
<p data-start=""2965"" data-end=""2981"">Marca: <strong data-start=""2972"" data-end=""2981"">Shark</strong></p>
</li>
<li data-start=""2982"" data-end=""3025"">
<p data-start=""2984"" data-end=""3025"">Modelo: <strong data-start=""2992"" data-end=""3025"">FlexBreeze Pro Mist (FA300EU)</strong></p>
</li>
<li data-start=""3026"" data-end=""3046"">
<p data-start=""3028"" data-end=""3046"">Potência: <strong data-start=""3038"" data-end=""3046"">36 W</strong></p>
</li>
<li data-start=""3047"" data-end=""3076"">
<p data-start=""3049"" data-end=""3076"">Alcance do ar: <strong data-start=""3064"" data-end=""3076"">até 20 m</strong></p>
</li>
<li data-start=""3077"" data-end=""3109"">
<p data-start=""3079"" data-end=""3109"">Oscilação horizontal: <strong data-start=""3101"" data-end=""3109"">180°</strong></p>
</li>
<li data-start=""3110"" data-end=""3140"">
<p data-start=""3112"" data-end=""3140"">Inclinação vertical: <strong data-start=""3133"" data-end=""3140"">55°</strong></p>
</li>
<li data-start=""3141"" data-end=""3169"">
<p data-start=""3143"" data-end=""3169"">Modos de velocidade: <strong data-start=""3164"" data-end=""3169"">5</strong></p>
</li>
<li data-start=""3170"" data-end=""3196"">
<p data-start=""3172"" data-end=""3196"">Modos SmartBreeze: <strong data-start=""3191"" data-end=""3196"">2</strong></p>
</li>
<li data-start=""3197"" data-end=""3226"">
<p data-start=""3199"" data-end=""3226"">Modos de nebulização: <strong data-start=""3221"" data-end=""3226"">3</strong></p>
</li>
<li data-start=""3227"" data-end=""3253"">
<p data-start=""3229"" data-end=""3253"">Cor: <strong data-start=""3234"" data-end=""3253"">Cinza antracita</strong></p>
</li>
<li data-start=""3254"" data-end=""3280"">
<p data-start=""3256"" data-end=""3280"">Peso líquido: <strong data-start=""3270"" data-end=""3280"">7,1 kg</strong></p>
</li>
<li data-start=""3281"" data-end=""3331"">
<p data-start=""3283"" data-end=""3331"">Dimensões (L × A × P): <strong data-start=""3306"" data-end=""3331"">35,4 × 93,4 × 35,4 cm</strong></p>
</li>
<li data-start=""3332"" data-end=""3360"">
<p data-start=""3334"" data-end=""3360"">Uso: <strong data-start=""3339"" data-end=""3360"">Interno e externo</strong></p>
</li>
<li data-start=""3361"" data-end=""3383"">
<p data-start=""3363"" data-end=""3383"">Voltagem: <strong data-start=""3373"" data-end=""3383"">Bivolt</strong></p>
</li>
</ul>
<hr data-start=""3385"" data-end=""3388"">
<h2 data-start=""3390"" data-end=""3417"">📦 Conteúdo da Embalagem</h2>
<ul data-start=""3418"" data-end=""3590"">
<li data-start=""3418"" data-end=""3461"">
<p data-start=""3420"" data-end=""3461"">01 Ventilador Shark FlexBreeze Pro Mist</p>
</li>
<li data-start=""3462"" data-end=""3485"">
<p data-start=""3464"" data-end=""3485"">Base para uso em pé</p>
</li>
<li data-start=""3486"" data-end=""3530"">
<p data-start=""3488"" data-end=""3530"">Depósito portátil de nebulização MistPro</p>
</li>
<li data-start=""3531"" data-end=""3550"">
<p data-start=""3533"" data-end=""3550"">Controle remoto</p>
</li>
<li data-start=""3551"" data-end=""3565"">
<p data-start=""3553"" data-end=""3565"">Carregador</p>
</li>
<li data-start=""3566"" data-end=""3590"">
<p data-start=""3568"" data-end=""3590"">Manual do fabricante</p>
</li>
</ul>
<p data-start=""3592"" data-end=""3660"">Produto <strong data-start=""3600"" data-end=""3628"">novo, lacrado e original</strong>, com qualidade Shark garantida.</p>
<hr data-start=""3662"" data-end=""3665"">
<h2 data-start=""3667"" data-end=""3689"">🚚 Envio e Garantia</h2>
<p data-start=""3690"" data-end=""3789"">📦 Envio seguro e rastreado<br data-start=""3717"" data-end=""3720"">🛡️ Garantia de fábrica<br data-start=""3743"" data-end=""3746"">💬 Suporte completo antes e após a compra</p>
<hr data-start=""3791"" data-end=""3794"">
<h3 data-start=""3796"" data-end=""3814"">Notas Técnicas</h3>
<p data-start=""3815"" data-end=""4043"">¹ Dados obtidos em ambiente controlado. O desempenho pode variar conforme as condições ambientais.<br data-start=""3913"" data-end=""3916"">² Autonomia medida sem oscilação e sem nebulização.<br data-start=""3967"" data-end=""3970"">³ Resistência UV conforme norma UL746C. Não aplicável ao controle remoto.</p>",Nuvem Shop,Home & Garden > Household Appliances > Climate Control Appliances > Fans > Desk & Pedestal Fans,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,497.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0629/8858/3043/files/VENTILADOR1.webp?v=1767317699,1,"",false,,,,,,,,,,,,,,,black,,,,,,,,,,kg,,,active
climatizacao-potente-para-qualquer-ambiente-interno-ou-externo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/VENTILADOR2.webp?v=1767317699,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climatizacao-potente-para-qualquer-ambiente-interno-ou-externo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/VENTILADOR5.webp?v=1767317699,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climatizacao-potente-para-qualquer-ambiente-interno-ou-externo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/VENTILADOR7.webp?v=1767317699,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climatizacao-potente-para-qualquer-ambiente-interno-ou-externo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/VENTILADOR6.webp?v=1767317699,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climatizacao-potente-para-qualquer-ambiente-interno-ou-externo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/VENTILADOR4.webp?v=1767317699,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
